Store_ID,Store_Name,Channel,State,City,District,Pincode,Latitude,Longitude,Opening_Date,Store_Status,Owner_Type
S002174,Nanda and Sons,Pharmacy,Karnataka,Bengaluru,Bengaluru Urban,234617,11.434774,94.396713,2020-12-24,Closed,Independent
S002175,"Din, Kapoor and Choudhry",Hypermarket,West Bengal,Kolkata,Kolkata,361094,28.008948,94.205897,2016-02-18,Active,Independent
S002176,"Chander, Saran and Mistry",Kirana,West Bengal,Kolkata,Kolkata,316544,29.914532,71.932363,2010-06-16,Closed,Chain
S002177,"Hegde, Sharaf and Gokhale",Pharmacy,Gujarat,Ahmedabad,Ahmedabad,768576,12.943281,68.578669,2007-07-30,Closed,Chain
S002178,Joshi-Krishnamurthy,Pharmacy,Karnataka,Bengaluru,Bengaluru Urban,290461,33.925653,96.138605,2022-08-09,Closed,Chain
S002179,Oak-Chaudhry,Hypermarket,Maharashtra,Pune,Pune,017999,9.99781,71.913359,2012-12-03,Closed,Chain
S002180,Mistry Ltd,Kirana,Karnataka,Bengaluru,Bengaluru Urban,024837,36.794007,90.938059,2016-12-19,Active,Chain
S002181,Loke-Brahmbhatt,Kirana,Telangana,Hyderabad,Hyderabad,234565,18.286644,96.523557,2013-03-07,Closed,Independent
S002182,"Ramachandran, Kumer and Sen",Supermarket,Gujarat,Ahmedabad,Ahmedabad,254853,18.591263,75.328757,2019-05-18,Closed,Independent
S002183,Sahota PLC,Hypermarket,West Bengal,Kolkata,Kolkata,472386,34.268683,69.508321,2015-07-23,Active,Chain
S002184,Arora Inc,Pharmacy,Telangana,Hyderabad,Hyderabad,385574,36.888464,77.788017,2012-06-07,Closed,Chain
S002185,Raman Ltd,Hypermarket,Maharashtra,Pune,Pune,359900,23.986949,71.788846,2026-04-15,Active,Independent
S002186,Sood PLC,Pharmacy,Telangana,Hyderabad,Hyderabad,460476,13.78963,81.633508,2009-09-10,Closed,Independent
S002187,Kapadia-Shah,Pharmacy,Telangana,Hyderabad,Hyderabad,437066,17.733412,91.291235,2009-04-20,Closed,Chain
S002188,"Seth, Panchal and Sagar",Supermarket,Delhi,New Delhi,New Delhi,672636,35.344281,88.854396,2025-05-01,Active,Chain
S002189,Pillai Ltd,Hypermarket,Telangana,Hyderabad,Hyderabad,185899,10.415878,81.046352,2007-08-23,Active,Chain
S002190,Dixit Group,Kirana,Maharashtra,Pune,Pune,291084,31.511897,91.380573,2017-11-18,Active,Independent
S002191,Sha Ltd,Supermarket,Maharashtra,Pune,Pune,043566,18.82826,72.466178,2007-08-19,Active,Independent
S002192,Bansal-Kari,Kirana,Maharashtra,Pune,Pune,746983,28.970106,89.358602,2013-09-08,Closed,Independent
S002193,Randhawa Group,Convenience Store,Karnataka,Bengaluru,Bengaluru Urban,306718,26.157665,93.269132,2011-02-11,Closed,Chain
S002194,Goswami Group,Convenience Store,Maharashtra,Pune,Pune,794190,11.537373,88.420281,2023-12-01,Active,Independent
S002195,Trivedi-Tripathi,Kirana,Karnataka,Bengaluru,Bengaluru Urban,538590,28.829378,70.655992,2019-09-04,Closed,Independent
S002196,Jha-Sachdeva,Kirana,Tamil Nadu,Chennai,Chennai,428987,28.792396,79.220128,2020-02-07,Active,Chain
S002197,Murty Ltd,Pharmacy,Tamil Nadu,Chennai,Chennai,049221,25.558277,73.395882,2021-12-29,Closed,Independent
S002198,Lala Ltd,Supermarket,West Bengal,Kolkata,Kolkata,186706,22.719947,70.307191,2019-10-18,Active,Chain
S002199,Grover Inc,Convenience Store,Karnataka,Bengaluru,Bengaluru Urban,629073,24.687588,73.491022,2026-03-29,Active,Independent
S002200,"Goel, Upadhyay and Buch",Supermarket,Tamil Nadu,Chennai,Chennai,718265,32.609873,89.932301,2013-06-11,Active,Independent
S002201,Sheth Inc,Convenience Store,Gujarat,Ahmedabad,Ahmedabad,086494,16.604865,79.956178,2012-05-03,Closed,Independent
S002202,Manne-Dugar,Hypermarket,Gujarat,Ahmedabad,Ahmedabad,398313,31.909589,89.327851,2017-08-14,Active,Chain
S002203,Bahl-Chowdhury,Supermarket,Telangana,Hyderabad,Hyderabad,599670,9.874947,69.820706,2019-06-11,Closed,Independent
S002204,"Gola, Bhatt and Oak",Kirana,Gujarat,Ahmedabad,Ahmedabad,305498,27.547016,94.060551,2012-01-10,Closed,Independent
S002205,Kata-Vala,Hypermarket,Maharashtra,Pune,Pune,302178,25.05602,94.573668,2010-04-19,Closed,Independent
S002206,Sinha-Thakkar,Hypermarket,Telangana,Hyderabad,Hyderabad,664315,21.072822,89.523587,2024-06-15,Closed,Chain
S002207,"Ben, Chauhan and Raghavan",Hypermarket,West Bengal,Kolkata,Kolkata,928150,30.138962,77.090766,2013-04-17,Active,Independent
S002208,Batra-Contractor,Kirana,Karnataka,Bengaluru,Bengaluru Urban,092640,28.035074,79.88224,2021-09-07,Closed,Chain
S002209,Jani Inc,Pharmacy,Gujarat,Ahmedabad,Ahmedabad,817262,33.191788,81.467385,2024-06-27,Active,Independent
S002210,Sachdeva PLC,Pharmacy,Gujarat,Ahmedabad,Ahmedabad,448500,35.539389,93.327491,2022-01-26,Closed,Chain
S002211,Varty PLC,Pharmacy,Karnataka,Bengaluru,Bengaluru Urban,927411,18.605591,80.597057,2020-10-02,Active,Independent
S002212,"Agate, Sampath and Chowdhury",Supermarket,Karnataka,Bengaluru,Bengaluru Urban,127662,10.75054,79.347458,2007-01-11,Active,Chain
S002213,"Bali, Wali and Deol",Supermarket,Delhi,New Delhi,New Delhi,391702,8.628739,79.374725,2020-10-31,Closed,Chain
S002214,Lalla LLC,Supermarket,Tamil Nadu,Chennai,Chennai,359624,22.109508,88.988147,2017-11-11,Closed,Chain
S002215,"Sundaram, Ahuja and Bumb",Pharmacy,Karnataka,Bengaluru,Bengaluru Urban,042425,36.103898,69.733052,2013-10-24,Active,Independent
S002216,Bahl-Chana,Pharmacy,Delhi,New Delhi,New Delhi,375302,25.626712,72.102856,2025-04-04,Closed,Independent
S002217,Seth-Ravel,Pharmacy,Gujarat,Ahmedabad,Ahmedabad,396702,8.37606,76.932223,2016-06-28,Active,Chain
S002218,Prashad LLC,Convenience Store,Telangana,Hyderabad,Hyderabad,405536,20.440926,71.533574,2015-03-16,Active,Chain
S002219,"Buch, Walia and Sarraf",Hypermarket,Delhi,New Delhi,New Delhi,403648,31.406604,93.058829,2025-02-07,Closed,Chain
S002220,Dani LLC,Kirana,Maharashtra,Pune,Pune,738546,20.965268,80.093017,2020-06-27,Active,Chain
S002221,Hora and Sons,Hypermarket,Tamil Nadu,Chennai,Chennai,606679,26.382271,94.153359,2024-06-30,Closed,Chain
S002222,Mander-Borah,Convenience Store,Delhi,New Delhi,New Delhi,594972,31.020722,88.251557,2011-02-02,Active,Chain
S002223,"Bedi, Kunda and Grewal",Convenience Store,Tamil Nadu,Chennai,Chennai,226992,25.672226,91.586335,2006-11-16,Active,Chain
S002224,Saha-Rao,Kirana,West Bengal,Kolkata,Kolkata,799623,17.090341,93.541117,2018-03-25,Closed,Independent
S002225,Dubey-Kota,Kirana,Delhi,New Delhi,New Delhi,587688,23.347831,81.417989,2022-04-15,Closed,Independent
S002226,"Tandon, Seshadri and Grover",Pharmacy,West Bengal,Kolkata,Kolkata,604134,30.545563,90.947166,2024-05-14,Closed,Independent
S002227,Bawa PLC,Kirana,Delhi,New Delhi,New Delhi,931539,21.738661,74.476666,2024-06-17,Active,Chain
S002228,"Gupta, Chad and Dubey",Convenience Store,Delhi,New Delhi,New Delhi,600014,21.994041,72.237486,2016-08-15,Closed,Chain
S002229,Shukla Group,Hypermarket,West Bengal,Kolkata,Kolkata,914304,25.53836,83.552995,2025-09-09,Active,Independent
S002230,Kalla LLC,Kirana,Telangana,Hyderabad,Hyderabad,038975,29.329352,73.653349,2011-09-06,Closed,Independent
S002231,"Singhal, Deo and Bali",Pharmacy,Gujarat,Ahmedabad,Ahmedabad,564224,28.318737,92.728329,2006-11-20,Closed,Chain
S002232,Dora-Bhakta,Supermarket,Tamil Nadu,Chennai,Chennai,353097,16.586998,68.835816,2021-01-05,Closed,Independent
S002233,Chaudry-Lal,Pharmacy,Delhi,New Delhi,New Delhi,298056,30.49811,96.796413,2024-08-31,Closed,Chain
S002234,Agrawal Inc,Convenience Store,Karnataka,Bengaluru,Bengaluru Urban,530796,20.880039,77.108523,2020-06-01,Closed,Chain
S002235,Vora Group,Supermarket,Telangana,Hyderabad,Hyderabad,724043,28.482605,81.146671,2016-12-15,Active,Independent
S002236,Kurian-Dara,Kirana,Delhi,New Delhi,New Delhi,531379,11.593533,93.164393,2017-03-29,Closed,Chain
S002237,Chatterjee-Arya,Hypermarket,Karnataka,Bengaluru,Bengaluru Urban,777321,32.122326,78.875842,2023-05-22,Active,Chain
S002238,Bhatia-Kara,Pharmacy,Delhi,New Delhi,New Delhi,192025,13.161955,85.77938,2026-05-13,Active,Chain
S002239,"Bobal, Issac and Varty",Convenience Store,Delhi,New Delhi,New Delhi,337034,29.93825,69.142063,2012-10-02,Active,Independent
S002240,Mukherjee-Maharaj,Kirana,West Bengal,Kolkata,Kolkata,489047,34.881513,72.057432,2021-03-04,Active,Independent
S002241,Sawhney Ltd,Kirana,Tamil Nadu,Chennai,Chennai,235107,29.885127,96.197264,2020-07-27,Closed,Independent
S002242,Bose-Bora,Hypermarket,Gujarat,Ahmedabad,Ahmedabad,085173,29.77467,82.281215,2012-02-29,Active,Chain
S002243,"Palan, Brar and Loyal",Supermarket,Gujarat,Ahmedabad,Ahmedabad,634091,23.894828,70.594738,2025-06-30,Active,Chain
S002244,Upadhyay-Agarwal,Kirana,Karnataka,Bengaluru,Bengaluru Urban,581157,30.120158,93.191287,2015-05-14,Active,Independent
S002245,Ramanathan-Pau,Convenience Store,Maharashtra,Mumbai,Mumbai,916077,8.702531,86.644174,2006-08-04,Active,Chain
S002246,Mane Inc,Kirana,Maharashtra,Mumbai,Mumbai,045418,14.351026,74.747304,2015-11-25,Active,Independent
S002247,Kothari PLC,Hypermarket,Delhi,New Delhi,New Delhi,218039,19.238233,86.395587,2019-07-09,Closed,Independent
S002248,Dyal-Baral,Pharmacy,Telangana,Hyderabad,Hyderabad,858864,8.681881,88.727523,2007-03-20,Closed,Independent
S002249,"Saxena, Walla and Zachariah",Supermarket,Maharashtra,Mumbai,Mumbai,265295,25.100391,74.056262,2009-07-31,Closed,Independent
S002250,Mandal-Sarkar,Kirana,Delhi,New Delhi,New Delhi,335623,24.865913,78.675429,2008-05-21,Active,Chain
S002251,Sidhu LLC,Supermarket,Tamil Nadu,Chennai,Chennai,088067,23.55067,94.540819,2007-12-13,Closed,Chain
S002252,"Subramanian, Basak and Ganguly",Convenience Store,Delhi,New Delhi,New Delhi,199184,19.264174,92.209848,2014-01-24,Closed,Chain
S002253,Chanda and Sons,Hypermarket,Tamil Nadu,Chennai,Chennai,661158,34.039916,79.386341,2015-11-17,Closed,Chain
S002254,"Nigam, Batta and Oza",Pharmacy,Maharashtra,Mumbai,Mumbai,632119,25.497668,86.89085,2020-03-21,Closed,Independent
S002255,Merchant Group,Kirana,Karnataka,Bengaluru,Bengaluru Urban,205397,9.208143,91.334439,2006-09-27,Active,Independent
S002256,Sood-Mahajan,Supermarket,Telangana,Hyderabad,Hyderabad,447082,33.712912,91.717948,2013-03-11,Closed,Chain
S002257,Sawhney Inc,Supermarket,Maharashtra,Mumbai,Mumbai,619953,24.438551,93.647032,2026-02-12,Closed,Independent
S002258,Sama-Sunder,Hypermarket,Maharashtra,Mumbai,Mumbai,626235,8.35845,92.058029,2026-02-07,Closed,Independent
S002259,Agate-Patla,Pharmacy,West Bengal,Kolkata,Kolkata,026184,28.879109,81.278646,2007-01-22,Closed,Independent
S002260,Prakash Group,Pharmacy,West Bengal,Kolkata,Kolkata,036860,24.264066,76.274932,2017-10-01,Active,Independent
S002261,Ramaswamy and Sons,Kirana,Maharashtra,Pune,Pune,663605,32.727761,85.959025,2007-12-31,Active,Chain
S002262,Wali Ltd,Hypermarket,Maharashtra,Mumbai,Mumbai,640989,20.906758,89.133699,2010-08-09,Active,Independent
S002263,Kalita PLC,Hypermarket,Maharashtra,Mumbai,Mumbai,912030,14.243951,73.532778,2011-05-16,Closed,Chain
S002264,Deshmukh-Bajaj,Hypermarket,Maharashtra,Pune,Pune,523759,20.107124,68.649441,2022-05-28,Active,Independent
S002265,"Peri, Kashyap and Choudhury",Supermarket,Telangana,Hyderabad,Hyderabad,600986,15.619044,94.973647,2007-12-18,Active,Independent
S002266,Sheth LLC,Pharmacy,Maharashtra,Mumbai,Mumbai,454492,13.062857,71.265016,2007-12-28,Active,Chain
S002267,Mangal-Manda,Hypermarket,Telangana,Hyderabad,Hyderabad,538118,8.654209,84.333689,2007-01-20,Active,Independent
S002268,"Dara, Ramachandran and Pall",Kirana,Tamil Nadu,Chennai,Chennai,834456,19.528629,78.945326,2020-04-26,Active,Chain
S002269,Ganesh PLC,Pharmacy,Gujarat,Ahmedabad,Ahmedabad,217970,19.960303,96.214306,2017-03-19,Active,Independent
S002270,"Reddy, Rai and Arora",Hypermarket,Telangana,Hyderabad,Hyderabad,616248,28.847254,73.87826,2020-11-22,Closed,Independent
S002271,Sem Inc,Supermarket,Telangana,Hyderabad,Hyderabad,726602,14.809737,80.991685,2013-03-12,Active,Independent
S002272,Bhatnagar-Pau,Convenience Store,Gujarat,Ahmedabad,Ahmedabad,015301,35.612247,82.167301,2021-07-06,Active,Independent
S002273,Chana Group,Hypermarket,Telangana,Hyderabad,Hyderabad,156058,10.564064,78.651617,2021-06-21,Closed,Independent
S002274,"Bhatia, Prakash and Dayal",Hypermarket,Delhi,New Delhi,New Delhi,441339,29.059759,83.682243,2017-08-09,Closed,Chain
S002275,Sathe-Lanka,Supermarket,Gujarat,Ahmedabad,Ahmedabad,645315,24.826142,78.791188,2022-05-29,Closed,Chain
S002276,"Bhagat, Nagar and Sharma",Pharmacy,Karnataka,Bengaluru,Bengaluru Urban,918986,27.59561,79.826948,2021-04-16,Closed,Independent
S002277,"Mital, Ravel and Kala",Supermarket,Telangana,Hyderabad,Hyderabad,561833,17.651318,78.401392,2017-06-19,Closed,Chain
S002278,"Talwar, Lalla and Sharma",Kirana,Karnataka,Bengaluru,Bengaluru Urban,805702,17.960159,94.630662,2014-10-06,Active,Chain
S002279,"Sridhar, Som and Chakrabarti",Convenience Store,Karnataka,Bengaluru,Bengaluru Urban,301922,12.046118,91.671488,2007-05-15,Active,Chain
S002280,"Parsa, Sankaran and Suresh",Pharmacy,Maharashtra,Pune,Pune,332973,33.540967,96.724614,2011-01-13,Active,Independent
S002281,Ravel LLC,Hypermarket,Maharashtra,Mumbai,Mumbai,028253,35.100653,87.274471,2012-01-28,Active,Independent
S002282,Sharma-Puri,Pharmacy,Delhi,New Delhi,New Delhi,427739,11.390719,89.223786,2011-12-04,Closed,Chain
S002283,Warrior LLC,Supermarket,Gujarat,Ahmedabad,Ahmedabad,023209,24.733564,89.744963,2009-09-11,Active,Independent
S002284,Acharya-Bhattacharyya,Supermarket,West Bengal,Kolkata,Kolkata,933284,32.196129,93.961796,2016-06-24,Active,Independent
S002285,Kala LLC,Pharmacy,Maharashtra,Pune,Pune,199829,12.186311,70.093994,2006-10-23,Closed,Independent
S002286,"Subramanian, Narula and Nagi",Hypermarket,Gujarat,Ahmedabad,Ahmedabad,545260,31.931727,83.71704,2021-07-23,Active,Independent
S002287,Sarin-Boase,Kirana,Maharashtra,Mumbai,Mumbai,831006,8.901826,71.511191,2016-03-04,Active,Independent
S002288,Kala Ltd,Hypermarket,Maharashtra,Pune,Pune,262277,21.125381,71.449635,2022-05-28,Closed,Chain
S002289,Kamdar-Jani,Convenience Store,Maharashtra,Mumbai,Mumbai,680664,16.706249,79.244672,2022-10-08,Active,Chain
S002290,Savant Inc,Convenience Store,Gujarat,Ahmedabad,Ahmedabad,850360,25.101033,81.874745,2017-11-24,Active,Chain
S002291,"Munshi, Gara and Thakur",Pharmacy,Maharashtra,Mumbai,Mumbai,241074,17.269324,68.900169,2008-04-28,Closed,Chain
S002292,Tandon LLC,Pharmacy,Maharashtra,Pune,Pune,675826,27.969143,85.98672,2021-12-05,Closed,Chain
S002293,Devi-Prabhu,Pharmacy,Maharashtra,Mumbai,Mumbai,620036,9.121476,82.136004,2012-12-29,Active,Chain
S002294,"Parikh, Raval and Lala",Convenience Store,Telangana,Hyderabad,Hyderabad,149745,10.669416,75.116296,2023-01-10,Active,Chain
S002295,"Joshi, Chawla and Virk",Hypermarket,Gujarat,Ahmedabad,Ahmedabad,997984,14.999981,96.536007,2009-02-17,Active,Chain
S002296,Toor-Sane,Convenience Store,Telangana,Hyderabad,Hyderabad,995504,30.537749,92.784624,2013-07-24,Active,Chain
S002297,Saha Group,Kirana,Maharashtra,Pune,Pune,322394,27.83089,85.209443,2019-06-18,Active,Chain
S002298,De Inc,Convenience Store,Maharashtra,Pune,Pune,898115,13.255765,75.967493,2016-04-23,Closed,Independent
S002299,"Nori, Kari and Krishnamurthy",Convenience Store,Telangana,Hyderabad,Hyderabad,012762,11.412388,82.985353,2011-03-06,Active,Chain
S002300,Wali Ltd,Supermarket,Telangana,Hyderabad,Hyderabad,742256,9.154678,85.43249,2022-03-10,Closed,Independent
S002301,"Thaman, Swamy and Bhatt",Kirana,Karnataka,Bengaluru,Bengaluru Urban,237887,13.774569,82.101176,2008-06-19,Active,Chain
S002302,Mannan-Bir,Pharmacy,Karnataka,Bengaluru,Bengaluru Urban,806134,9.272366,73.297656,2026-01-30,Closed,Chain
S002303,"Pingle, Rattan and Mohan",Pharmacy,Tamil Nadu,Chennai,Chennai,998460,31.444137,95.493193,2017-07-17,Active,Independent
S002304,"Sangha, Sawhney and Luthra",Supermarket,Karnataka,Bengaluru,Bengaluru Urban,383097,11.827971,96.385111,2011-09-29,Active,Chain
S002305,Rana Inc,Hypermarket,West Bengal,Kolkata,Kolkata,809261,31.035783,80.46923,2019-07-28,Closed,Independent
S002306,Deo-Amble,Pharmacy,Gujarat,Ahmedabad,Ahmedabad,655578,8.972569,80.652443,2020-04-28,Closed,Independent
S002307,Narayanan-Tata,Kirana,Maharashtra,Pune,Pune,555751,15.620492,95.511199,2012-05-10,Closed,Chain
S002308,Singhal-Sankar,Convenience Store,Gujarat,Ahmedabad,Ahmedabad,000687,34.658959,94.291871,2017-12-26,Active,Independent
S002309,"Sachdeva, Wali and Deo",Supermarket,Maharashtra,Mumbai,Mumbai,051665,10.504948,73.416931,2015-03-10,Active,Chain
S002310,Chhabra-Dube,Convenience Store,Delhi,New Delhi,New Delhi,444189,15.627194,69.937748,2022-07-27,Active,Chain
S002311,Ahluwalia-Dhawan,Convenience Store,Maharashtra,Pune,Pune,386860,9.152917,73.870971,2023-12-09,Closed,Independent
S002312,Nadkarni Group,Kirana,Gujarat,Ahmedabad,Ahmedabad,170363,18.783898,82.795685,2008-01-19,Active,Independent
S002313,"Misra, Loyal and Dube",Convenience Store,Telangana,Hyderabad,Hyderabad,860205,23.38506,76.79698,2008-02-24,Active,Chain
S002314,"Warrior, Kapoor and Balasubramanian",Pharmacy,Tamil Nadu,Chennai,Chennai,134909,31.235533,73.471343,2021-03-29,Closed,Chain
S002315,"Bhatti, Soni and Sundaram",Supermarket,West Bengal,Kolkata,Kolkata,245284,10.872363,79.247869,2010-03-24,Active,Independent
S002316,Patil Group,Convenience Store,Karnataka,Bengaluru,Bengaluru Urban,804507,12.216676,90.055023,2013-06-18,Closed,Independent
S002317,Purohit-Swamy,Supermarket,Karnataka,Bengaluru,Bengaluru Urban,809573,26.181287,79.99175,2025-12-30,Closed,Independent
S002318,Bahl-Nayar,Pharmacy,Telangana,Hyderabad,Hyderabad,260294,9.730517,80.52426,2015-09-11,Closed,Chain
S002319,Basu and Sons,Supermarket,Maharashtra,Mumbai,Mumbai,589258,27.478023,94.992619,2016-01-15,Closed,Chain
S002320,"Badal, Sidhu and Halder",Supermarket,Tamil Nadu,Chennai,Chennai,203197,21.901608,95.532249,2022-02-22,Closed,Independent
S002321,Mangal-Walia,Convenience Store,Tamil Nadu,Chennai,Chennai,759514,23.116496,82.416871,2008-10-07,Active,Chain
S002322,"Sandal, Loke and Virk",Pharmacy,Maharashtra,Mumbai,Mumbai,308829,9.923685,70.460437,2017-05-21,Active,Independent
S002323,"Venkatesh, Randhawa and Varkey",Hypermarket,Delhi,New Delhi,New Delhi,196233,19.404753,81.470706,2012-03-23,Closed,Chain
S002324,Balasubramanian-Patel,Hypermarket,Delhi,New Delhi,New Delhi,942767,32.805988,81.627445,2016-06-14,Closed,Chain
S002325,"Kadakia, Chaudhary and Sawhney",Pharmacy,Karnataka,Bengaluru,Bengaluru Urban,066293,17.775182,88.051298,2009-06-10,Closed,Independent
S002326,Chanda-Wagle,Hypermarket,Telangana,Hyderabad,Hyderabad,788242,35.090665,93.367794,2019-06-24,Active,Chain
S002327,Oak-Muni,Supermarket,Delhi,New Delhi,New Delhi,989062,24.414433,78.106883,2014-07-07,Closed,Independent
S002328,Sharma Ltd,Convenience Store,Delhi,New Delhi,New Delhi,371798,27.606903,76.077142,2026-03-17,Closed,Independent
S002329,Doshi and Sons,Hypermarket,Karnataka,Bengaluru,Bengaluru Urban,790065,13.509015,87.89341,2015-10-12,Closed,Independent
S002330,"Sem, Bhakta and Mand",Convenience Store,West Bengal,Kolkata,Kolkata,795417,23.083268,71.399112,2020-10-24,Closed,Independent
S002331,Murthy-Murthy,Convenience Store,Tamil Nadu,Chennai,Chennai,981889,30.908406,92.081289,2007-11-08,Active,Chain
S002332,Kade-Shere,Supermarket,Delhi,New Delhi,New Delhi,591579,19.357277,88.794202,2008-06-22,Closed,Chain
S002333,"Mittal, Pingle and Uppal",Hypermarket,Karnataka,Bengaluru,Bengaluru Urban,268384,25.573529,75.323535,2025-03-25,Closed,Chain
S002334,"Savant, Roy and Jha",Kirana,Maharashtra,Mumbai,Mumbai,207612,13.478915,95.089538,2014-08-04,Closed,Chain
S002335,"Rastogi, Chopra and Gole",Convenience Store,Telangana,Hyderabad,Hyderabad,905188,24.456156,73.77651,2009-11-22,Active,Chain
S002336,Zacharia PLC,Convenience Store,West Bengal,Kolkata,Kolkata,182070,11.134296,80.677995,2020-03-03,Closed,Independent
S002337,Bansal-Dani,Supermarket,Karnataka,Bengaluru,Bengaluru Urban,792372,11.564581,90.043608,2025-05-18,Active,Independent
S002338,Ram PLC,Hypermarket,Maharashtra,Pune,Pune,348649,11.116387,83.521456,2021-12-13,Active,Independent
S002339,Kibe Ltd,Supermarket,Gujarat,Ahmedabad,Ahmedabad,067578,9.158184,87.148612,2020-07-30,Active,Independent
S002340,"Kar, Halder and Nigam",Hypermarket,Maharashtra,Pune,Pune,707731,36.328252,88.867587,2012-04-23,Closed,Chain
S002341,"Kamdar, Chaudhry and Naidu",Supermarket,Tamil Nadu,Chennai,Chennai,505705,14.392691,85.506178,2010-10-27,Closed,Chain
S002342,"Chander, Vohra and Sridhar",Supermarket,Tamil Nadu,Chennai,Chennai,844404,8.665668,84.93948,2019-01-03,Active,Independent
S002343,"Yogi, Kadakia and Cheema",Supermarket,Gujarat,Ahmedabad,Ahmedabad,414701,23.709627,68.505777,2011-09-07,Active,Independent
S002344,Naidu Inc,Pharmacy,Telangana,Hyderabad,Hyderabad,687156,11.612335,75.139596,2024-08-30,Closed,Independent
S002345,"Borde, Barad and Sarma",Pharmacy,Tamil Nadu,Chennai,Chennai,978023,25.678609,93.86467,2016-10-16,Active,Chain
S002346,"Loke, Parikh and Sandhu",Kirana,Maharashtra,Pune,Pune,467940,14.924352,76.946333,2014-05-22,Closed,Chain
S002347,Sane-Misra,Supermarket,Tamil Nadu,Chennai,Chennai,163295,10.910632,70.377917,2022-10-28,Closed,Chain
S002348,Tara PLC,Pharmacy,Karnataka,Bengaluru,Bengaluru Urban,159757,32.667005,89.770131,2011-12-13,Active,Chain
S002349,"Din, Sarna and Kaur",Pharmacy,Tamil Nadu,Chennai,Chennai,868302,20.662858,93.379255,2025-09-20,Closed,Chain
S002350,Narula PLC,Pharmacy,Maharashtra,Mumbai,Mumbai,423324,22.719221,79.249119,2009-07-30,Closed,Independent
S002351,Pradhan-Biswas,Supermarket,Delhi,New Delhi,New Delhi,483966,28.400235,85.427653,2007-04-25,Closed,Independent
S002352,Johal-Mital,Supermarket,Gujarat,Ahmedabad,Ahmedabad,674621,14.319922,78.244699,2018-04-02,Closed,Independent
S002353,"Parikh, Mander and Butala",Supermarket,Telangana,Hyderabad,Hyderabad,491617,19.003878,93.454186,2006-08-07,Active,Independent
S002354,Arya-Edwin,Pharmacy,Maharashtra,Pune,Pune,181698,28.67902,68.6345,2008-12-10,Closed,Chain
S002355,"Mangat, Chaudhary and Kari",Kirana,Gujarat,Ahmedabad,Ahmedabad,476094,22.237767,89.001176,2025-08-20,Closed,Independent
S002356,Sur Group,Hypermarket,Gujarat,Ahmedabad,Ahmedabad,029286,18.098671,75.804528,2016-04-26,Closed,Chain
S002357,"Khurana, Jaggi and Balakrishnan",Supermarket,Karnataka,Bengaluru,Bengaluru Urban,650996,14.354966,84.979343,2012-11-13,Active,Independent
S002358,Gulati Group,Hypermarket,Gujarat,Ahmedabad,Ahmedabad,771966,9.391377,74.628825,2020-07-31,Active,Independent
S002359,Brahmbhatt-Agarwal,Hypermarket,Maharashtra,Mumbai,Mumbai,563420,10.298405,95.028293,2011-01-27,Closed,Independent
S002360,Deol Ltd,Supermarket,Telangana,Hyderabad,Hyderabad,499801,32.896507,76.07689,2013-08-08,Active,Independent
S002361,"Sarma, Sampath and Kant",Hypermarket,Gujarat,Ahmedabad,Ahmedabad,759017,12.832235,69.936588,2021-11-21,Active,Independent
S002362,"Bora, Narang and Doctor",Hypermarket,Karnataka,Bengaluru,Bengaluru Urban,461440,23.890218,95.318467,2012-02-01,Active,Independent
S002363,Korpal LLC,Supermarket,Maharashtra,Mumbai,Mumbai,746564,25.476396,70.234377,2011-04-08,Active,Chain
S002364,Ben-Choudhary,Convenience Store,Karnataka,Bengaluru,Bengaluru Urban,372631,11.599981,81.413577,2025-10-24,Closed,Independent
S002365,"Parikh, Raj and Natt",Convenience Store,Karnataka,Bengaluru,Bengaluru Urban,922776,35.032353,75.12375,2015-06-09,Active,Chain
S002366,Misra PLC,Hypermarket,Karnataka,Bengaluru,Bengaluru Urban,038502,22.884131,68.600821,2017-11-18,Active,Chain
S002367,Bhatt-Joshi,Supermarket,Karnataka,Bengaluru,Bengaluru Urban,448672,9.40199,72.521373,2012-08-23,Active,Independent
S002368,"Wason, Karnik and Acharya",Convenience Store,Delhi,New Delhi,New Delhi,733145,30.711566,81.409751,2015-11-21,Closed,Independent
S002369,Chacko-Prakash,Supermarket,Maharashtra,Pune,Pune,493251,12.70052,85.574312,2010-05-24,Active,Independent
S002370,Shankar-Vora,Supermarket,Gujarat,Ahmedabad,Ahmedabad,953120,8.016628,81.362408,2016-05-07,Closed,Chain
S002371,Nagy LLC,Convenience Store,Gujarat,Ahmedabad,Ahmedabad,776618,21.531986,86.773244,2013-02-09,Closed,Chain
S002372,Wadhwa LLC,Convenience Store,Telangana,Hyderabad,Hyderabad,018731,35.169233,72.83997,2017-02-11,Closed,Independent
S002373,Chad LLC,Supermarket,Maharashtra,Mumbai,Mumbai,143678,10.129095,96.846723,2020-07-15,Closed,Independent
S002374,Chawla Inc,Pharmacy,Gujarat,Ahmedabad,Ahmedabad,818710,18.902382,78.835079,2020-04-17,Closed,Chain
S002375,"Vohra, Nagarajan and Sampath",Kirana,Tamil Nadu,Chennai,Chennai,257068,14.251542,90.47709,2006-07-30,Active,Chain
S002376,Sangha PLC,Hypermarket,Karnataka,Bengaluru,Bengaluru Urban,315423,19.494462,72.127145,2006-12-01,Active,Chain
